customer_id,snapshot_date,acquisition_channel,region,tenure_days,recency_days,orders_30d,orders_90d,orders_180d,orders_365d,revenue_90d,revenue_180d,revenue_365d,margin_90d,margin_previous_90d,margin_180d,margin_365d,average_order_value_365d,average_discount_365d,return_rate_365d,category_diversity_365d,active_months_365d,margin_momentum_90d,recent_order_share,future_orders_180d,future_discounted_margin_180d,future_active_180d
C01099,2024-06-30,paid_search,west,1421,111,0,0,1,3,0.0,42.9,159.19,0.0,6.27,6.27,24.759999999999998,53.06333333333333,0.1388,0.0,3,3,-6.27,0.0,5,36.42835105656474,1
C01100,2024-06-30,organic,west,967,39,0,4,7,11,260.6,472.07,716.48,58.339999999999996,45.64,103.98,165.32,65.13454545454546,0.17543636363636364,0.0,5,7,12.699999999999996,0.36363636363636365,5,109.83622527744431,1
C01101,2024-06-30,organic,west,1264,6,4,7,12,21,616.95,954.75,1789.96,149.05,82.6,231.65,434.81,85.23619047619047,0.1643857142857143,0.0,5,11,66.45000000000002,0.3333333333333333,15,179.90625159909598,1
C01102,2024-06-30,affiliate,central,948,13,1,2,5,12,123.85,272.31,716.27,25.519999999999996,26.29,51.809999999999995,138.63,59.689166666666665,0.13999166666666665,0.0,5,8,-0.7700000000000031,0.16666666666666666,11,107.65559370086235,1
C01103,2024-06-30,organic,north,1271,223,0,0,0,3,0.0,0.0,131.19,0.0,0.0,0.0,-10.110000000000001,43.73,0.14523333333333333,0.3333333333333333,2,2,0.0,0.0,4,22.098016316366234,1
C01104,2024-06-30,organic,central,1634,10,2,2,2,4,98.28,98.28,267.57,-2.5,0.0,-2.5,31.34,66.8925,0.1335,0.25,3,3,-2.5,0.5,2,20.018917374413082,1
C01105,2024-06-30,organic,central,1005,47,0,2,3,9,372.81,435.24,817.15,101.92,16.03,117.95,210.37,90.79444444444444,0.16814444444444443,0.0,5,6,85.89,0.2222222222222222,5,70.27651880249799,1
C01106,2024-06-30,organic,north,1085,37,0,1,4,6,35.1,221.79000000000002,309.79,3.89,8.350000000000001,12.24,23.900000000000002,51.63166666666667,0.24336666666666665,0.16666666666666666,4,4,-4.460000000000001,0.16666666666666666,1,3.453224101479915,1
C01107,2024-06-30,paid_search,south,1120,34,0,3,10,19,194.39999999999998,687.6899999999999,1303.73,20.17,117.19,137.35999999999999,234.57,68.61736842105263,0.18155263157894738,0.10526315789473684,5,11,-97.02,0.15789473684210525,8,124.71969592214913,1
C01108,2024-06-30,organic,west,934,2,1,4,10,18,316.51,659.6,1313.01,32.79,66.16,98.95,236.44,72.945,0.17249444444444442,0.05555555555555555,5,9,-33.37,0.2222222222222222,9,94.42826984954016,1
C01109,2024-06-30,organic,central,1499,37,0,1,4,5,72.32,191.18,240.46,12.95,14.65,27.6,35.84,48.092,0.23232,0.0,3,4,-1.700000000000001,0.2,4,-1.1100958624929014,1
C01110,2024-06-30,referral,central,981,42,0,5,11,23,296.05,703.38,1477.68,53.62,84.63,138.25,287.33,64.24695652173914,0.18711739130434782,0.0,5,10,-31.009999999999998,0.21739130434782608,13,132.74821800618514,1
C01111,2024-06-30,referral,central,1473,37,0,3,10,17,168.75,614.73,1070.76,37.42,111.69,149.10999999999999,257.39,62.985882352941175,0.19941176470588237,0.0,4,10,-74.27,0.17647058823529413,7,116.24022113272659,1
C01112,2024-06-30,organic,north,934,102,0,0,3,7,0.0,257.79,645.9300000000001,0.0,63.33,63.33,157.04,92.2757142857143,0.20764285714285716,0.0,3,6,-63.33,0.0,7,175.66876681056368,1
C01113,2024-06-30,organic,central,1503,25,1,1,2,4,58.01,121.72999999999999,228.99,9.44,14.35,23.79,22.369999999999997,57.2475,0.17807499999999998,0.25,4,4,-4.91,0.25,3,46.367000006777076,1
C01114,2024-06-30,paid_search,central,1241,146,0,0,1,3,0.0,44.31,176.83,0.0,6.69,6.69,-12.280000000000001,58.943333333333335,0.16690000000000002,0.3333333333333333,3,3,-6.69,0.0,7,5.352541498295302,1
C01115,2024-06-30,referral,central,1066,113,0,0,2,4,0.0,86.41,207.08,0.0,11.879999999999999,11.879999999999999,33.52,51.77,0.147325,0.0,3,4,-11.879999999999999,0.0,0,0.0,0
C01116,2024-06-30,affiliate,central,1585,7,3,7,11,15,516.69,843.4300000000001,1188.19,123.56,86.66,210.22,297.21,79.21266666666666,0.15553999999999998,0.0,5,9,36.900000000000006,0.4666666666666667,7,103.80824429449514,1
C01117,2024-06-30,organic,west,1594,21,2,6,10,24,406.64,766.6899999999999,1926.85,93.43,50.04,143.47,417.69,80.28541666666666,0.16050416666666667,0.041666666666666664,5,11,43.39000000000001,0.25,12,183.39505791244227,1
C01118,2024-06-30,organic,north,1022,157,0,0,1,4,0.0,96.48,260.17,0.0,13.83,13.83,40.25,65.0425,0.171,0.0,4,4,-13.83,0.0,0,0.0,0
C01119,2024-06-30,paid_search,north,1598,15,1,10,15,25,661.1,945.78,1481.19,120.23,50.32,170.55,271.85,59.247600000000006,0.13926,0.0,5,11,69.91,0.4,13,140.61523049580083,1
C01120,2024-06-30,referral,north,1194,26,1,1,2,6,38.18,94.31,291.1,3.76,6.8,10.559999999999999,39.699999999999996,48.51666666666667,0.20351666666666668,0.0,4,5,-3.04,0.16666666666666666,0,0.0,0
C01121,2024-06-30,referral,north,958,35,0,2,2,7,136.57,136.57,431.86,-0.8200000000000003,0.0,-0.8200000000000003,49.44,61.69428571428572,0.19107142857142856,0.14285714285714285,3,4,-0.8200000000000003,0.2857142857142857,9,29.484374865595335,1
C01122,2024-06-30,organic,central,1194,11,2,3,6,8,254.31,523.74,629.3,65.06,68.39,133.45,127.47,78.6625,0.1602125,0.125,5,5,-3.3299999999999983,0.375,3,30.56840980252197,1
C01123,2024-06-30,paid_search,south,1291,191,0,0,0,1,0.0,0.0,34.74,0.0,0.0,0.0,4.41,34.74,0.1268,0.0,1,1,0.0,0.0,1,5.404864283794679,1
C01124,2024-06-30,organic,west,1338,18,1,2,5,11,190.76,483.26,882.28,45.13,16.949999999999996,62.08,106.75,80.20727272727272,0.16153636363636362,0.18181818181818182,4,9,28.180000000000007,0.18181818181818182,16,230.28354014028488,1
C01125,2024-06-30,affiliate,south,1177,10,1,2,10,15,175.63,868.22,1384.36,38.620000000000005,160.29,198.91,314.09,92.29066666666667,0.15743333333333334,0.0,5,8,-121.66999999999999,0.13333333333333333,2,46.12168870036295,1
C01126,2024-06-30,referral,central,1225,53,0,1,5,8,47.24,376.42,608.0,9.06,75.95,85.00999999999999,136.28,76.0,0.2207375,0.0,5,6,-66.89,0.125,3,54.652477766520335,1
C01127,2024-06-30,paid_search,north,1276,192,0,0,0,5,0.0,0.0,393.31,0.0,0.0,0.0,87.18,78.662,0.17476,0.0,5,3,0.0,0.0,7,74.79455627470314,1
C01128,2024-06-30,organic,central,1530,43,0,1,2,4,64.02,168.79,295.14,9.99,22.09,32.08,52.05,73.785,0.134375,0.0,3,4,-12.1,0.25,1,4.05445678677865,1
C01129,2024-06-30,paid_search,central,1159,55,0,1,5,8,89.82,347.34,565.88,-23.13,49.209999999999994,26.08,69.67,70.735,0.1933375,0.125,4,7,-72.33999999999999,0.125,1,11.575573549257758,1
C01130,2024-06-30,paid_search,west,1102,47,0,2,2,5,137.69,137.69,309.04,-19.130000000000003,0.0,-19.130000000000003,11.950000000000001,61.80800000000001,0.20459999999999998,0.2,4,5,-19.130000000000003,0.4,2,16.39999761159892,1
C01131,2024-06-30,affiliate,central,1125,94,0,0,3,3,0.0,188.61,188.61,0.0,31.38,31.38,31.38,62.870000000000005,0.10953333333333333,0.0,2,3,-31.38,0.0,2,-10.9050657514145,1
C01132,2024-06-30,organic,north,1588,34,0,1,3,5,111.78,270.53,421.23,28.96,34.1,63.06,93.51,84.24600000000001,0.21625999999999998,0.0,5,5,-5.140000000000001,0.2,5,108.60324733816176,1
C01133,2024-06-30,referral,central,1129,4,3,4,9,16,253.24,612.63,1142.04,-1.0,89.99,88.99,224.43,71.3775,0.18806875,0.125,5,7,-90.99,0.25,10,120.15486269547536,1
C01134,2024-06-30,organic,north,1110,11,1,2,5,8,193.64999999999998,418.61,586.98,34.39,44.66,79.05,110.1,73.3725,0.2359,0.0,4,7,-10.269999999999996,0.25,1,27.944384156266953,1
C01135,2024-06-30,organic,west,1509,26,1,1,1,1,40.1,40.1,40.1,5.06,0.0,5.06,5.06,40.1,0.1256,0.0,1,1,5.06,1.0,0,0.0,0
C01136,2024-06-30,organic,north,1023,80,0,1,4,7,66.15,306.31,587.2,17.31,50.08,67.39,128.46,83.88571428571429,0.10187142857142857,0.0,3,5,-32.769999999999996,0.14285714285714285,10,48.94034958227849,1
C01137,2024-06-30,organic,north,1260,34,0,3,7,10,174.38,630.3399999999999,901.63,35.550000000000004,108.49000000000001,144.04,169.48000000000002,90.163,0.14201000000000003,0.1,5,8,-72.94,0.3,6,149.17496558523703,1
C01138,2024-06-30,organic,north,1298,17,1,2,2,4,145.97,145.97,305.09,2.3900000000000006,0.0,2.3900000000000006,38.74,76.2725,0.0675,0.25,3,4,2.3900000000000006,0.5,3,81.40639334376995,1
C01139,2024-06-30,affiliate,south,1115,29,1,3,6,11,240.44,557.02,960.88,51.47,72.21000000000001,123.68,231.68,87.35272727272728,0.13081818181818183,0.0,5,9,-20.74000000000001,0.2727272727272727,6,118.94750176485769,1
C01140,2024-06-30,organic,central,1270,99,0,0,2,5,0.0,109.68,264.21,0.0,15.43,15.43,36.8,52.842,0.2051,0.0,3,4,-15.43,0.0,2,23.48588751087819,1
C01141,2024-06-30,organic,south,1245,4,4,8,12,15,518.72,791.2,934.12,52.47,61.39,113.86,140.31,62.27466666666667,0.21238666666666667,0.13333333333333333,5,7,-8.920000000000002,0.5333333333333333,11,146.19960862465558,1
C01142,2024-06-30,organic,central,1415,13,1,2,3,4,139.93,210.26,289.96,22.68,11.5,34.18,46.85,72.49,0.14745,0.0,4,4,11.18,0.5,5,33.89647083915614,1
C01143,2024-06-30,organic,north,965,94,0,0,1,1,0.0,51.6,51.6,0.0,8.76,8.76,8.76,51.6,0.1982,0.0,1,1,-8.76,0.0,1,16.401273022751894,1
C01144,2024-06-30,referral,west,935,90,0,0,3,5,0.0,188.89,286.59,0.0,29.59,29.59,39.13,57.318,0.11578,0.0,2,5,-29.59,0.0,0,0.0,0
C01145,2024-06-30,referral,north,1547,20,1,3,4,13,186.5,283.31,1238.22,35.16,24.23,59.39,235.2,95.2476923076923,0.15330000000000002,0.07692307692307693,5,9,10.929999999999996,0.23076923076923078,7,41.99481385089966,1
C01146,2024-06-30,organic,north,1107,11,1,3,4,8,157.6,207.86,464.59000000000003,34.82,10.92,45.74,96.14,58.073750000000004,0.1488875,0.0,5,6,23.9,0.375,8,107.86833807295756,1
C01147,2024-06-30,affiliate,central,1625,26,1,1,1,2,79.86,79.86,168.01999999999998,13.32,0.0,13.32,31.35,84.00999999999999,0.20355,0.0,1,2,13.32,0.5,3,21.88514910443632,1
C01148,2024-06-30,affiliate,north,1373,14,1,4,5,7,198.87,246.32000000000002,368.64,32.11,6.54,38.65,57.53,52.66285714285714,0.1278142857142857,0.0,5,6,25.57,0.5714285714285714,0,0.0,0
C01149,2024-06-30,referral,north,934,4,2,3,8,13,185.57,567.54,1045.58,41.07,90.08,131.15,244.69,80.42923076923077,0.1123923076923077,0.0,5,9,-49.01,0.23076923076923078,5,78.62964683567785,1
C01150,2024-06-30,organic,south,1515,5,1,1,2,6,60.23,127.44999999999999,313.32,12.05,12.08,24.130000000000003,51.08,52.22,0.18641666666666667,0.0,4,4,-0.02999999999999936,0.16666666666666666,6,13.550118705946442,1
C01151,2024-06-30,organic,central,1367,3,5,11,18,25,775.0799999999999,1384.7,1777.1499999999999,111.43,153.65,265.08,357.75,71.086,0.1367,0.08,5,8,-42.22,0.44,13,170.67829654185329,1
C01152,2024-06-30,paid_search,central,1482,45,0,2,3,4,198.53,270.93,326.75,36.71,10.12,46.83,54.74,81.6875,0.11995,0.0,3,4,26.590000000000003,0.5,4,11.209685933436642,1
C01153,2024-06-30,referral,central,1111,15,1,4,8,14,402.96000000000004,701.59,1397.83,79.52,66.28,145.8,328.97,99.845,0.13400714285714285,0.07142857142857142,5,11,13.239999999999995,0.2857142857142857,8,112.30236909581386,1
C01154,2024-06-30,affiliate,south,1304,17,1,4,12,19,350.29999999999995,888.74,1331.79,90.01,128.15,218.16,286.83,70.09421052631579,0.16453157894736842,0.05263157894736842,5,10,-38.14,0.21052631578947367,9,132.9693414417717,1
C01155,2024-06-30,paid_search,north,1210,51,0,2,5,11,217.67,563.17,1153.14,54.260000000000005,38.76,93.02,235.28,104.8309090909091,0.15516363636363636,0.09090909090909091,5,8,15.500000000000007,0.18181818181818182,6,90.19191987646889,1
C01156,2024-06-30,organic,north,954,6,1,8,11,15,692.11,927.61,1135.83,174.65,55.92,230.57,278.43,75.722,0.15560666666666664,0.0,5,9,118.73,0.5333333333333333,14,226.71309677989842,1
C01157,2024-06-30,affiliate,south,1262,72,0,2,7,11,146.88,419.73,795.32,34.56,62.38,96.94,190.60999999999999,72.30181818181819,0.1560181818181818,0.0,5,7,-27.82,0.18181818181818182,11,173.2731592402801,1
C01158,2024-06-30,referral,south,1107,5,2,5,11,21,385.12,806.2,1742.14,83.79,53.14,136.93,377.3,82.95904761904762,0.18507142857142855,0.047619047619047616,5,10,30.650000000000006,0.23809523809523808,11,163.40979750447627,1
C01159,2024-06-30,paid_search,west,1571,81,0,1,3,9,102.11,220.56,808.52,22.9,23.490000000000002,46.39,189.07999999999998,89.83555555555556,0.16323333333333334,0.0,5,5,-0.5900000000000034,0.1111111111111111,4,88.23654031065233,1
C01160,2024-06-30,affiliate,central,1485,81,0,1,4,7,30.16,190.25,330.47,2.72,9.32,12.040000000000001,11.790000000000001,47.21,0.18854285714285715,0.2857142857142857,5,6,-6.6,0.14285714285714285,2,-5.559222592906696,1
C01161,2024-06-30,paid_search,north,951,7,3,5,12,24,345.17,866.04,1670.21,81.46000000000001,94.72999999999999,176.19,384.19,69.59208333333333,0.17002499999999998,0.041666666666666664,5,12,-13.269999999999982,0.20833333333333334,15,266.79156258124567,1
C01162,2024-06-30,paid_search,central,1015,56,0,1,2,6,58.02,156.29,388.72,10.76,24.6,35.36,74.54,64.78666666666668,0.12906666666666666,0.0,3,4,-13.840000000000002,0.16666666666666666,5,45.69781021645288,1
C01163,2024-06-30,paid_search,south,1163,38,0,1,3,3,33.99,91.09,91.09,3.45,3.54,6.99,6.99,30.363333333333333,0.2251,0.0,2,3,-0.08999999999999986,0.3333333333333333,1,10.634714324397509,1
C01164,2024-06-30,affiliate,north,1366,7,5,9,11,23,745.37,892.0,1841.75,183.21,38.260000000000005,221.47,420.14,80.07608695652173,0.15200434782608696,0.043478260869565216,5,11,144.95,0.391304347826087,10,164.6367553888316,1
C01165,2024-06-30,referral,central,1497,2,3,9,18,40,573.39,1202.27,3046.57,132.53,100.09,232.62,671.48,76.16425000000001,0.1887325,0.025,5,10,32.44,0.225,15,290.39427761351817,1
C01166,2024-06-30,paid_search,north,1021,41,0,1,1,3,61.05,61.05,153.35999999999999,10.27,0.0,10.27,22.65,51.12,0.1299,0.0,3,3,10.27,0.3333333333333333,1,4.575607208148341,1
C01167,2024-06-30,organic,west,1069,49,0,2,3,6,90.25,143.38,345.48,12.379999999999999,7.41,19.79,57.21,57.580000000000005,0.16455,0.0,3,4,4.969999999999999,0.3333333333333333,0,0.0,0
C01168,2024-06-30,paid_search,west,1466,77,0,1,3,6,67.46,228.59,528.35,14.9,34.89,49.79,116.44,88.05833333333334,0.09231666666666666,0.0,2,6,-19.990000000000002,0.16666666666666666,7,189.82424289698963,1
C01169,2024-06-30,organic,central,1212,125,0,0,1,2,0.0,36.43,71.78999999999999,0.0,5.15,5.15,10.02,35.894999999999996,0.2406,0.0,2,2,-5.15,0.0,1,4.660387231815803,1
C01170,2024-06-30,organic,west,1191,47,0,1,2,6,109.98,196.41000000000003,406.05,30.29,19.11,49.4,95.36,67.675,0.21248333333333333,0.0,3,5,11.18,0.16666666666666666,4,58.73835866855846,1
C01171,2024-06-30,organic,west,1294,3,1,3,7,12,200.48000000000002,510.99,789.91,39.38,-23.48,15.900000000000002,75.42,65.82583333333334,0.196375,0.16666666666666666,5,7,62.86,0.25,18,221.49706622759265,1
C01172,2024-06-30,paid_search,north,966,143,0,0,2,4,0.0,206.1,365.77,0.0,45.7,45.7,78.0,91.4425,0.2004,0.0,3,4,-45.7,0.0,4,58.345785948950756,1
C01173,2024-06-30,organic,central,1552,87,0,1,2,9,112.44,199.12,781.16,23.52,17.35,40.870000000000005,145.46,86.79555555555555,0.11143333333333333,0.1111111111111111,3,7,6.169999999999998,0.1111111111111111,7,104.20133718273874,1
C01174,2024-06-30,organic,south,1454,75,0,1,3,8,74.01,199.04,535.26,14.6,-0.8900000000000006,13.709999999999999,82.16,66.9075,0.1627875,0.125,4,7,15.49,0.125,1,0.9553952991452992,1
C01175,2024-06-30,affiliate,north,1573,70,0,1,3,11,76.68,205.86,1047.16,15.68,27.14,42.82,246.14,95.19636363636364,0.1557909090909091,0.0,4,8,-11.46,0.09090909090909091,5,102.46637903289313,1
C01176,2024-06-30,organic,central,1137,60,0,1,3,5,118.01,266.45,389.43,26.78,31.71,58.49,81.34,77.886,0.14422,0.0,3,4,-4.93,0.2,1,6.675252112292177,1
C01177,2024-06-30,paid_search,central,1172,6,1,4,5,8,465.2,555.59,894.83,113.21,20.22,133.43,220.05,111.85375,0.1235125,0.0,3,7,92.99,0.5,5,85.8475938272625,1
C01178,2024-06-30,referral,west,922,11,5,6,13,21,460.93,901.43,1363.77,94.8,83.83,178.63,226.76,64.94142857142857,0.18221428571428572,0.047619047619047616,5,11,10.969999999999999,0.2857142857142857,13,150.6391881102178,1
C01179,2024-06-30,paid_search,central,1247,35,0,5,7,14,281.48,355.92,773.51,53.47,12.34,65.81,143.12,55.25071428571429,0.13687857142857143,0.0,5,5,41.129999999999995,0.35714285714285715,9,178.85172344565066,1
C01180,2024-06-30,organic,south,1533,34,0,2,9,19,164.76,615.5699999999999,1276.99,31.27,76.29,107.56,247.92000000000002,67.21,0.1698263157894737,0.05263157894736842,5,11,-45.02000000000001,0.10526315789473684,14,161.86965820687405,1
C01181,2024-06-30,organic,central,1313,6,1,2,4,11,125.10000000000001,362.20000000000005,847.82,27.269999999999996,-30.49,-3.2199999999999998,17.759999999999998,77.07454545454546,0.21695454545454543,0.2727272727272727,5,8,57.75999999999999,0.18181818181818182,5,67.65078578273717,1
C01182,2024-06-30,paid_search,north,1578,6,4,7,10,17,463.02,671.12,1227.41,73.78,19.200000000000003,92.98,224.38,72.20058823529412,0.185,0.11764705882352941,3,10,54.58,0.4117647058823529,14,177.82318827253994,1
C01183,2024-06-30,paid_search,west,1153,10,2,5,9,29,385.43,691.61,2325.7,92.04,70.63,162.67000000000002,566.33,80.19655172413792,0.20593793103448277,0.0,5,10,21.41000000000001,0.1724137931034483,12,222.1184368115909,1
C01184,2024-06-30,organic,north,1150,13,4,6,13,25,682.4300000000001,1084.57,1942.31,173.04,71.07,244.10999999999999,432.14,77.69239999999999,0.162992,0.08,5,11,101.97,0.24,10,199.42213607460255,1
C01185,2024-06-30,paid_search,north,1016,38,0,3,11,25,264.86,890.54,2014.96,70.78,151.6,222.38,431.1,80.5984,0.160516,0.08,5,11,-80.82,0.12,12,205.16276900082258,1
C01186,2024-06-30,paid_search,central,1394,171,0,0,1,2,0.0,46.86,82.56,0.0,7.8,7.8,10.92,41.28,0.2123,0.0,2,2,-7.8,0.0,0,0.0,0
C01187,2024-06-30,organic,south,1416,24,1,3,8,16,181.89,448.6,913.17,32.02,54.13,86.15,152.2,57.073125,0.22480625,0.0625,5,10,-22.11,0.1875,11,135.51759504422236,1
C01188,2024-06-30,paid_search,central,1590,100,0,0,1,4,0.0,58.08,225.57,0.0,6.97,6.97,34.61,56.3925,0.20265,0.0,3,4,-6.97,0.0,0,0.0,0
C01189,2024-06-30,organic,north,1339,27,1,5,12,22,310.69,997.09,1709.48,71.74,171.02,242.76,389.95,77.70363636363636,0.1469318181818182,0.045454545454545456,5,10,-99.28000000000002,0.22727272727272727,5,85.43927689292734,1
C01190,2024-06-30,organic,central,1296,115,0,0,1,3,0.0,73.42,246.1,0.0,14.22,14.22,50.2,82.03333333333333,0.10143333333333333,0.0,2,2,-14.22,0.0,1,9.476241040615873,1
C01191,2024-06-30,affiliate,central,1092,96,0,0,6,10,0.0,583.76,923.54,0.0,86.79,86.79,172.46,92.354,0.19293,0.1,3,5,-86.79,0.0,4,34.62981304770474,1
C01192,2024-06-30,organic,north,1092,28,1,5,11,19,289.08,637.33,1114.52,54.54,52.87,107.41,202.87,58.65894736842105,0.17352105263157894,0.05263157894736842,5,9,1.6700000000000017,0.2631578947368421,7,61.398770108887,1
C01193,2024-06-30,paid_search,central,1540,257,0,0,0,2,0.0,0.0,61.230000000000004,0.0,0.0,0.0,5.29,30.615000000000002,0.37629999999999997,0.0,2,2,0.0,0.0,1,9.969907407407407,1
C01194,2024-06-30,paid_search,north,1434,323,0,0,0,1,0.0,0.0,44.06,0.0,0.0,0.0,-12.93,44.06,0.1123,1.0,1,1,0.0,0.0,0,0.0,0
C01195,2024-06-30,organic,central,1269,8,1,2,3,4,64.99000000000001,125.4,227.66,7.529999999999999,9.73,17.26,38.88,56.915,0.24609999999999999,0.0,4,4,-2.200000000000001,0.5,2,-11.31081869209049,1
C01196,2024-06-30,referral,south,1398,11,1,2,6,13,140.3,320.41,793.4,-6.129999999999999,31.67,25.54,88.41,61.03076923076923,0.21945384615384617,0.15384615384615385,5,9,-37.8,0.15384615384615385,4,55.74723257839877,1
C01197,2024-06-30,organic,south,1624,2,2,2,6,18,156.92000000000002,468.7,1125.64,34.09,56.78,90.87,201.55,62.53555555555556,0.15000555555555556,0.05555555555555555,5,9,-22.689999999999998,0.1111111111111111,12,152.11799771401476,1
C01198,2024-06-30,organic,central,1025,24,1,1,1,5,83.08,83.08,273.78,16.28,0.0,16.28,33.550000000000004,54.75599999999999,0.1859,0.2,4,5,16.28,0.2,2,20.100555918877664,1
C01199,2024-06-30,referral,central,1109,3,2,3,4,11,118.18,164.69,593.11,18.51,7.64,26.15,111.58,53.91909090909091,0.18193636363636365,0.0,5,7,10.870000000000001,0.2727272727272727,3,38.496740276256894,1
C01200,2024-06-30,affiliate,central,1263,11,1,3,4,9,269.59,355.13,680.74,45.07,15.36,60.43,81.91,75.63777777777779,0.1866,0.1111111111111111,5,7,29.71,0.3333333333333333,2,32.85821690866409,1
C01201,2024-06-30,affiliate,west,1411,28,1,2,5,11,176.22,428.9,974.3399999999999,2.789999999999999,57.65,60.44,130.9,88.57636363636362,0.1711909090909091,0.18181818181818182,5,7,-54.86,0.18181818181818182,2,35.995563264135136,1
C01202,2024-06-30,organic,north,1027,9,2,2,5,8,164.35,426.13,700.8100000000001,32.35,61.730000000000004,94.08,162.1,87.60125000000001,0.115625,0.0,4,5,-29.380000000000003,0.25,5,114.40392491403294,1
C01203,2024-06-30,organic,north,1617,366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0
C01204,2024-06-30,paid_search,central,1317,35,0,3,5,9,229.63,343.2,620.36,47.8,19.86,67.66,121.38,68.92888888888889,0.20955555555555558,0.0,5,6,27.939999999999998,0.3333333333333333,4,1.618796492379869,1
C01205,2024-06-30,organic,north,1058,2,1,5,12,17,406.04,858.83,1262.3,102.77,114.73,217.5,312.69,74.25294117647059,0.20596470588235294,0.0,5,11,-11.960000000000008,0.29411764705882354,13,233.0747450565001,1
C01206,2024-06-30,organic,north,947,4,1,5,8,14,382.42,599.76,1009.8000000000001,65.67999999999999,52.599999999999994,118.28,219.04,72.12857142857143,0.14300714285714286,0.07142857142857142,4,9,13.079999999999998,0.35714285714285715,4,61.21412792920617,1
C01207,2024-06-30,affiliate,north,1459,58,0,1,2,6,53.79,134.51,452.63,9.77,14.32,24.09,84.03,75.43833333333333,0.2553166666666667,0.0,2,5,-4.550000000000001,0.16666666666666666,3,44.88116142876347,1
C01208,2024-06-30,organic,south,1167,10,1,3,6,7,264.3,520.3100000000001,611.22,62.87,55.15,118.02,141.35999999999999,87.31714285714285,0.14517142857142856,0.0,4,6,7.719999999999999,0.42857142857142855,6,90.49481955412286,1
C01209,2024-06-30,organic,south,1504,6,1,3,5,10,154.99,277.27,613.6,2.06,26.12,28.18,101.75,61.36,0.17304999999999998,0.1,4,9,-24.060000000000002,0.3,12,167.11689257532214,1
C01210,2024-06-30,organic,south,1558,12,2,4,6,11,230.53,445.29,987.23,47.51,52.72,100.23,228.98000000000002,89.74818181818182,0.20093636363636366,0.0,5,8,-5.210000000000001,0.36363636363636365,7,187.89409879464094,1
C01211,2024-06-30,paid_search,south,1385,366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2,16.854469268597498,1
C01212,2024-06-30,paid_search,central,996,16,2,3,3,6,137.54,137.54,299.01,19.44,0.0,19.44,14.350000000000001,49.835,0.17959999999999998,0.16666666666666666,2,5,19.44,0.5,2,18.595097871275353,1
C01213,2024-06-30,referral,west,1139,126,0,0,1,4,0.0,180.33,488.46000000000004,0.0,43.93,43.93,114.08,122.11500000000001,0.15905,0.0,2,4,-43.93,0.0,3,82.014620613412,1
C01214,2024-06-30,organic,south,1285,7,2,3,6,18,247.1,416.48,1187.77,31.87,28.97,60.84,143.6,65.98722222222221,0.1582388888888889,0.16666666666666666,5,10,2.900000000000002,0.16666666666666666,12,97.70471288528621,1
C01215,2024-06-30,organic,south,1436,3,4,9,17,21,469.72,869.84,1094.71,85.72,76.22,161.94,204.47,52.12904761904762,0.21066190476190474,0.0,5,10,9.5,0.42857142857142855,2,24.773783868141663,1
C01216,2024-06-30,paid_search,south,1539,242,0,0,0,4,0.0,0.0,317.23,0.0,0.0,0.0,30.76,79.3075,0.26815,0.25,2,2,0.0,0.0,6,105.17776217171021,1
C01217,2024-06-30,paid_search,central,1445,6,6,9,16,22,648.15,1060.95,1459.89,129.72,82.84,212.56,252.65,66.35863636363636,0.18296363636363636,0.045454545454545456,5,10,46.879999999999995,0.4090909090909091,13,116.1704098877604,1
C01218,2024-06-30,paid_search,central,1531,22,1,2,4,6,191.89,440.35,592.89,44.31999999999999,60.739999999999995,105.06,141.54999999999998,98.815,0.10861666666666668,0.0,4,6,-16.42,0.3333333333333333,4,94.44296181630669,1
C01219,2024-06-30,referral,central,1506,83,0,1,2,10,98.26,171.22,702.3,21.86,-22.51,-0.6500000000000021,67.56,70.22999999999999,0.15109,0.2,5,7,44.370000000000005,0.1,3,-15.247751673613745,1
C01220,2024-06-30,paid_search,north,1141,15,2,6,12,21,572.15,1000.39,1704.52,143.68,98.04,241.72,395.68,81.16761904761904,0.17753809523809524,0.047619047619047616,5,10,45.64,0.2857142857142857,6,140.29077653480752,1
C01221,2024-06-30,paid_search,central,1546,50,0,1,5,8,91.51,342.74,551.01,20.39,55.1,75.49,126.38,68.87625,0.1574375,0.0,4,6,-34.71,0.125,1,20.03218767048554,1
C01222,2024-06-30,referral,north,1608,10,1,5,9,13,286.96,588.42,912.73,32.24,34.239999999999995,66.48,113.75999999999999,70.21000000000001,0.17454615384615385,0.23076923076923078,5,8,-1.999999999999993,0.38461538461538464,11,142.10597187672104,1
C01223,2024-06-30,organic,north,1247,165,0,0,1,5,0.0,49.68,285.16,0.0,7.74,7.74,45.91,57.032000000000004,0.15394000000000002,0.0,5,4,-7.74,0.0,1,10.955874463519311,1
C01224,2024-06-30,referral,west,1433,3,1,2,3,4,99.66,151.20999999999998,228.98,-8.280000000000001,7.92,-0.3600000000000003,13.030000000000001,57.245,0.1793,0.25,2,4,-16.200000000000003,0.5,1,10.51483718487395,1
